"3";"2";"2018-11-06";"14899.06"
"3";"2";"2018-11-07";"17200.70"
"3";"2";"2018-11-08";"16373.16"
"3";"2";"2018-11-09";"23343.77"
"3";"2";"2018-11-10";"21405.04"
"3";"2";"2018-11-12";"17052.46"
"3";"2";"2018-11-13";"15196.12"
"3";"2";"2018-11-14";"22476.46"
"3";"2";"2018-11-15";"14660.84"
"3";"2";"2018-11-16";"20836.30"
"3";"2";"2018-11-17";"22074.39"
"3";"2";"2018-11-19";"18025.63"
"3";"2";"2018-11-20";"15935.56"
"3";"2";"2018-11-21";"17346.65"
"3";"2";"2018-11-22";"8253.37"
"3";"2";"2018-11-23";"19411.98"
"3";"2";"2018-11-24";"20866.14"
"3";"2";"2018-11-26";"15476.05"
"3";"2";"2018-11-27";"15083.40"
"3";"2";"2018-11-28";"16850.29"
"3";"2";"2018-11-29";"17931.65"
"3";"2";"2018-11-30";"18113.85"
"3";"3";"2018-11-01";"8901.68"
"3";"3";"2018-11-02";"16016.93"
"3";"3";"2018-11-03";"22355.41"
"3";"3";"2018-11-05";"5260.90"
"3";"3";"2018-11-06";"9229.38"
"3";"3";"2018-11-07";"8894.46"
"3";"3";"2018-11-08";"993.53"
"3";"3";"2018-11-09";"10971.44"
"3";"3";"2018-11-10";"17682.68"
"3";"3";"2018-11-12";"11632.21"
"3";"3";"2018-11-13";"13533.32"
"3";"3";"2018-11-14";"14458.35"
"3";"3";"2018-11-15";"13416.16"
"3";"3";"2018-11-16";"17743.39"
"3";"3";"2018-11-17";"15500.01"
"3";"3";"2018-11-19";"5752.32"
"3";"3";"2018-11-20";"7001.27"
"3";"3";"2018-11-21";"7853.24"
"3";"3";"2018-11-22";"13562.39"
"3";"3";"2018-11-23";"11639.23"
"3";"3";"2018-11-24";"18972.98"
"3";"3";"2018-11-26";"13526.29"
"3";"3";"2018-11-27";"10979.20"
"3";"3";"2018-11-28";"5856.53"
"3";"3";"2018-11-29";"6063.54"
"3";"3";"2018-11-30";"13877.06"
"3";"4";"2018-11-01";"23728.19"
"3";"4";"2018-11-02";"15744.76"
"3";"4";"2018-11-03";"16649.08"
"3";"4";"2018-11-05";"16874.03"
"3";"4";"2018-11-06";"14683.28"
"3";"4";"2018-11-07";"20310.13"
"3";"4";"2018-11-08";"14389.73"
"3";"4";"2018-11-09";"26639.91"
"3";"4";"2018-11-10";"23743.56"
"3";"4";"2018-11-12";"16202.61"
"3";"4";"2018-11-13";"20097.49"
"3";"4";"2018-11-14";"23361.95"
"3";"4";"2018-11-15";"11657.24"
"3";"4";"2018-11-16";"24384.69"
"3";"4";"2018-11-17";"22885.25"
"3";"4";"2018-11-19";"19423.61"
"3";"4";"2018-11-20";"18405.45"
"3";"4";"2018-11-21";"21697.71"
"3";"4";"2018-11-22";"18822.37"
"3";"4";"2018-11-23";"19008.83"
"3";"4";"2018-11-24";"24235.62"
"3";"4";"2018-11-26";"16999.13"
"3";"4";"2018-11-27";"20781.43"
"3";"4";"2018-11-28";"16651.73"
"3";"4";"2018-11-29";"19647.70"
"3";"4";"2018-11-30";"19535.36"
"3";"5";"2018-11-01";"13114.37"
"3";"5";"2018-11-02";"13481.56"
"3";"5";"2018-11-03";"9845.74"
"3";"5";"2018-11-05";"7893.05"
"3";"5";"2018-11-06";"3833.94"
"3";"5";"2018-11-07";"4516.92"
"3";"5";"2018-11-08";"5004.06"
"3";"5";"2018-11-09";"21571.66"
"3";"5";"2018-11-10";"16558.18"
"3";"5";"2018-11-12";"6222.45"
"3";"5";"2018-11-13";"317.31"
"3";"5";"2018-11-14";"7996.95"
"3";"5";"2018-11-15";"15669.76"
"3";"5";"2018-11-16";"3656.35"
"3";"5";"2018-11-17";"5016.10"
"3";"5";"2018-11-19";"1777.88"
"3";"5";"2018-11-20";"6770.72"
"3";"5";"2018-11-21";"1696.58"
"3";"5";"2018-11-22";"6614.17"
"3";"5";"2018-11-23";"10546.38"
"3";"5";"2018-11-24";"5096.70"
"3";"5";"2018-11-26";"14150.57"
"3";"5";"2018-11-27";"4943.66"
"3";"5";"2018-11-28";"3838.94"
"3";"5";"2018-11-29";"9683.61"
"3";"5";"2018-11-30";"12750.17"
"3";"6";"2018-11-01";"14609.69"
"3";"6";"2018-11-02";"6983.48"
"3";"6";"2018-11-03";"18293.90"
"3";"6";"2018-11-05";"6836.43"
"3";"6";"2018-11-06";"13623.86"
"3";"6";"2018-11-07";"13444.67"
"3";"6";"2018-11-08";"8297.54"
"3";"6";"2018-11-09";"12298.37"
"3";"6";"2018-11-10";"14515.66"
"3";"6";"2018-11-12";"13773.44"
"3";"6";"2018-11-13";"7762.37"
"3";"6";"2018-11-14";"18567.39"
"3";"6";"2018-11-15";"7879.35"
"3";"6";"2018-11-16";"15232.34"
"3";"6";"2018-11-17";"19891.58"
"3";"6";"2018-11-19";"17029.62"
"3";"6";"2018-11-20";"4697.39"
"3";"6";"2018-11-21";"12220.29"
"3";"6";"2018-11-22";"8691.79"
"3";"6";"2018-11-23";"16257.25"
"3";"6";"2018-11-24";"17133.25"
"3";"6";"2018-11-26";"2356.96"
"3";"6";"2018-11-27";"11474.03"
"3";"6";"2018-11-28";"14408.88"
"3";"6";"2018-11-29";"10941.19"
"3";"6";"2018-11-30";"14580.80"
"3";"7";"2018-11-01";"740.01"
"3";"7";"2018-11-09";"285.87"
"3";"7";"2018-11-12";"72.23"
"3";"7";"2018-11-14";"502.06"
"3";"7";"2018-11-23";"1696.09"
"3";"7";"2018-11-24";"222.98"
"3";"7";"2018-11-30";"121.21"
"3";"8";"2018-11-01";"5435.87"
"3";"8";"2018-11-02";"1070.61"
"3";"8";"2018-11-03";"2787.88"
"3";"8";"2018-11-05";"3118.23"
"3";"8";"2018-11-06";"1786.89"
"3";"8";"2018-11-07";"4355.59"
"3";"8";"2018-11-08";"2923.04"
"3";"8";"2018-11-09";"5515.87"
"3";"8";"2018-11-10";"6617.92"
"3";"8";"2018-11-12";"1174.79"
"3";"8";"2018-11-13";"1742.14"
"3";"8";"2018-11-14";"4645.12"
"3";"8";"2018-11-15";"1992.98"
"3";"8";"2018-11-16";"5409.61"
"3";"8";"2018-11-17";"4256.04"
"3";"8";"2018-11-19";"3257.23"
"3";"8";"2018-11-20";"1269.30"
"3";"8";"2018-11-21";"3061.02"
"3";"8";"2018-11-22";"1556.39"
"3";"8";"2018-11-23";"3595.33"
"3";"8";"2018-11-24";"3996.97"
"3";"8";"2018-11-26";"2226.61"
"3";"8";"2018-11-27";"1312.71"
"3";"8";"2018-11-28";"3075.03"
"3";"8";"2018-11-29";"2050.89"
"3";"8";"2018-11-30";"3481.95"
"3";"9";"2018-11-01";"4232.58"
"3";"9";"2018-11-05";"70.21"
"3";"9";"2018-11-07";"124.73"
"3";"9";"2018-11-09";"1586.37"
"3";"9";"2018-11-10";"203.04"
"3";"9";"2018-11-12";"228.52"
"3";"9";"2018-11-14";"1607.04"
"3";"9";"2018-11-16";"276.88"
"3";"9";"2018-11-19";"3106.96"
"3";"9";"2018-11-21";"373.26"
"3";"9";"2018-11-23";"731.43"
"3";"9";"2018-11-24";"347.79"
"3";"9";"2018-11-30";"1443.78"
"4";"1";"2018-11-01";"6751.69"
"4";"1";"2018-11-02";"4687.18"
"4";"1";"2018-11-03";"5296.73"
"4";"1";"2018-11-05";"3670.73"
"4";"1";"2018-11-06";"7132.94"
"4";"1";"2018-11-07";"3771.99"
"4";"1";"2018-11-08";"4488.17"
"4";"1";"2018-11-09";"6932.15"
"4";"1";"2018-11-10";"11984.91"
"4";"1";"2018-11-12";"6398.66"
"4";"1";"2018-11-13";"4562.32"
"4";"1";"2018-11-14";"8479.44"
"4";"1";"2018-11-15";"3929.85"
"4";"1";"2018-11-16";"3311.52"
"4";"1";"2018-11-17";"7582.43"
"4";"1";"2018-11-19";"6416.53"
"4";"1";"2018-11-20";"5258.55"
"4";"1";"2018-11-21";"4123.10"
"4";"1";"2018-11-22";"5350.91"
"4";"1";"2018-11-23";"5314.91"
"4";"1";"2018-11-24";"8413.50"
"4";"1";"2018-11-26";"5748.71"
"4";"1";"2018-11-27";"4782.44"
"4";"1";"2018-11-28";"5459.74"
"4";"1";"2018-11-29";"4156.61"
"4";"1";"2018-11-30";"8210.56"
"4";"2";"2018-11-01";"4013.15"
"4";"2";"2018-11-02";"6035.46"
"4";"2";"2018-11-03";"4339.87"
"4";"2";"2018-11-06";"1996.24"
"4";"2";"2018-11-07";"3059.79"
"4";"2";"2018-11-08";"1556.42"
"4";"2";"2018-11-09";"3090.68"
"4";"2";"2018-11-10";"5043.91"
"4";"2";"2018-11-12";"875.83"
"4";"2";"2018-11-13";"2668.43"
"4";"2";"2018-11-15";"4200.67"
"4";"2";"2018-11-16";"4426.70"
"4";"2";"2018-11-17";"3717.41"
"4";"2";"2018-11-19";"1598.97"
"4";"2";"2018-11-20";"1812.57"
"4";"2";"2018-11-21";"2393.96"
"4";"2";"2018-11-22";"1668.40"
"4";"2";"2018-11-23";"3881.28"
"4";"2";"2018-11-24";"3406.32"
"4";"2";"2018-11-26";"3074.47"
